trans_date_trans_time,merchant,category,amt,gender,state,job,is_fraud
2/22/19 8:31,fraud_Connelly PLC,food_dining,51.96,F,PA,Insurance claims handler,0
2/4/19 2:55,fraud_Ortiz Group,grocery_net,46.08,M,OH,Exhibition designer,0
1/20/19 14:48,fraud_Haley Group,misc_pos,3.23,F,NY,IT trainer,0
1/27/19 22:20,fraud_Eichmann-Kilback,home,11.42,M,MO,Town planner,0
2/23/19 5:54,fraud_Heathcote LLC,shopping_net,134.05,M,NE,Research scientist (maths),0
2/27/19 7:05,fraud_Jast Ltd,shopping_net,2.96,F,NE,Product designer,0
2/6/19 4:06,fraud_McDermott-Weimann,grocery_pos,55.87,M,MN,Chief Strategy Officer,0
1/7/19 22:30,fraud_Nolan-Williamson,kids_pets,27.77,F,UT,Futures trader,0
1/31/19 5:54,fraud_Wolf Inc,grocery_pos,68.91,M,NC,Insurance underwriter,0
1/2/19 3:55,fraud_Koepp-Parker,grocery_pos,275.73,F,TX,Horticultural consultant,1
2/14/19 18:30,fraud_Waters-Cruickshank,health_fitness,112.86,M,NY,Chartered accountant,0
2/6/19 11:48,fraud_Lesch Ltd,shopping_pos,132.62,M,WI,Occupational hygienist,0
1/23/19 23:12,fraud_Bogisich-Homenick,misc_net,2.23,F,KY,"Therapist, sports",0
1/26/19 21:03,fraud_Shields-Wunsch,health_fitness,14.54,F,TX,IT trainer,0
1/23/19 14:25,"fraud_Bins, Balistreri and Beatty",shopping_pos,1.04,F,KS,Tourism officer,0
1/15/19 2:31,"fraud_Schumm, Bauch and Ondricka",grocery_pos,328.58,M,NC,"Scientist, research (maths)",1
1/4/19 11:04,fraud_Jast and Sons,food_dining,124.23,M,ME,Make,0
1/8/19 1:24,fraud_Dach-Nader,misc_net,13.28,F,CA,Podiatrist,0
2/5/19 1:38,"fraud_Christiansen, Goyette and Schamberger",gas_transport,78.0,M,CA,"Editor, magazine features",0
1/16/19 18:59,"fraud_Yost, Block and Koepp",misc_pos,137.25,M,AL,Radio broadcast assistant,0
1/10/19 11:40,fraud_Smith-Stokes,misc_pos,32.99,M,CA,Immigration officer,0
1/25/19 23:42,"fraud_Ferry, Lynch and Kautzer",misc_net,775.1,M,WI,"Engineer, building services",1
2/28/19 12:52,fraud_Corwin-Romaguera,travel,8.25,M,VT,Scientific laboratory technician,0
1/28/19 2:20,fraud_Bauch-Raynor,grocery_pos,80.82,M,NY,Production manager,0
2/25/19 22:41,"fraud_Runolfsdottir, Mueller and Hand",entertainment,85.51,M,PA,Secretary/administrator,0
1/15/19 4:35,fraud_Emard Inc,gas_transport,40.85,F,WA,Special educational needs teacher,0
2/15/19 22:59,fraud_Homenick LLC,personal_care,33.35,F,FL,Environmental consultant,0
1/23/19 11:07,fraud_Stracke-Lemke,grocery_pos,71.51,F,IL,"Psychotherapist, child",0
2/12/19 4:50,fraud_Kilback LLC,grocery_pos,143.81,F,TX,"Physicist, medical",0
1/12/19 18:20,"fraud_Roberts, Ryan and Smith",personal_care,34.36,F,SC,"Engineer, materials",0
2/25/19 23:07,"fraud_Schmeler, Bashirian and Price",shopping_net,907.95,M,ME,Chief Operating Officer,1
2/26/19 2:20,fraud_Kuvalis Ltd,gas_transport,51.79,M,IN,Academic librarian,0
1/14/19 21:33,fraud_O'Connell-Ullrich,home,1.65,F,AL,Politician's assistant,0
1/14/19 21:56,fraud_Skiles LLC,home,58.84,M,MI,Broadcast presenter,0
1/24/19 12:38,"fraud_Witting, Beer and Ernser",home,26.26,M,MS,"Librarian, academic",0
2/12/19 20:23,"fraud_Hartmann, Rowe and Hermann",travel,459.16,M,TX,"Pharmacist, community",0
2/8/19 13:46,fraud_Johns-Hoeger,entertainment,53.0,F,NE,"Engineer, automotive",0
1/26/19 22:45,fraud_Gottlieb Group,kids_pets,18.77,F,ND,Film/video editor,0
2/23/19 13:44,fraud_Kuhn LLC,shopping_pos,6.95,F,FL,Television production assistant,0
1/22/19 22:04,fraud_Mayert Group,shopping_pos,7.8,M,SC,Materials engineer,0
2/7/19 22:40,fraud_Mohr Inc,shopping_pos,6.63,F,CT,Herpetologist,0
1/12/19 13:16,fraud_Kulas Group,health_fitness,33.27,M,KS,Heritage manager,0
1/25/19 12:30,fraud_Bechtelar-Rippin,food_dining,59.23,M,TN,"Geologist, wellsite",0
1/18/19 22:15,fraud_Kulas Group,health_fitness,10.65,M,TN,"Teacher, special educational needs",0
1/19/19 23:04,"fraud_Langosh, Wintheiser and Hyatt",food_dining,70.96,M,OK,Podiatrist,0
1/24/19 5:07,fraud_Johns-Hoeger,entertainment,7.36,M,SC,Mechanical engineer,0
2/23/19 3:57,fraud_Torp-Labadie,gas_transport,69.79,M,OR,Dealer,0
3/2/19 20:33,"fraud_O'Reilly, Mohr and Purdy",home,24.27,F,CA,Chartered legal executive (England and Wales),0
1/17/19 18:32,fraud_Schmeler-Howe,personal_care,13.21,F,AZ,Building surveyor,0
2/5/19 3:06,"fraud_Reilly, Heaney and Cole",gas_transport,57.45,M,IL,Audiological scientist,0
1/5/19 2:28,fraud_Heidenreich PLC,grocery_pos,67.17,F,WA,"Research officer, political party",0
1/31/19 1:42,fraud_Schmidt and Sons,shopping_net,1043.59,F,PA,Early years teacher,1
2/8/19 13:46,fraud_Lynch-Wisozk,home,205.59,M,TX,"Doctor, general practice",0
1/15/19 13:16,"fraud_Hermiston, Pacocha and Smith",health_fitness,6.91,F,WI,Seismic interpreter,0
1/1/19 16:54,fraud_Hirthe-Beier,health_fitness,21.88,M,MI,"Doctor, hospital",0
1/5/19 20:01,"fraud_Bahringer, Bergnaum and Quitzon",home,20.03,F,NE,Insurance broker,0
1/30/19 20:44,fraud_Bode-Schuster,kids_pets,81.17,M,NY,Lexicographer,0
1/19/19 2:39,fraud_Klocko LLC,misc_net,49.85,F,WY,Music therapist,0
1/5/19 16:39,"fraud_Lowe, Dietrich and Erdman",kids_pets,24.9,F,MO,Occupational hygienist,0
1/23/19 22:16,fraud_Bashirian Group,shopping_net,43.56,M,KY,Pensions consultant,0
1/13/19 22:16,fraud_Kassulke Inc,entertainment,34.6,F,GA,Prison officer,0
2/10/19 23:24,fraud_Ullrich Ltd,kids_pets,19.96,M,IA,Agricultural consultant,0
1/23/19 19:42,fraud_Berge-Ullrich,home,49.42,M,FL,Teaching laboratory technician,0
2/18/19 1:53,"fraud_Zieme, Bode and Dooley",gas_transport,47.08,F,SC,Social researcher,0
1/23/19 10:20,fraud_Brown PLC,misc_net,2.85,F,NY,"Teacher, primary school",0
1/15/19 13:07,fraud_Turner and Sons,shopping_pos,18.75,F,NJ,Leisure centre manager,0
1/7/19 4:51,"fraud_Raynor, Feest and Miller",gas_transport,51.64,M,MN,Hydrographic surveyor,0
1/8/19 23:22,fraud_Abernathy and Sons,food_dining,19.17,F,VA,Energy engineer,0
2/11/19 4:11,fraud_Leannon-Ward,food_dining,100.19,F,CA,Wellsite geologist,0
1/17/19 3:10,fraud_Harris Inc,gas_transport,43.34,F,ME,Animal nutritionist,0
2/25/19 10:00,fraud_Bins-Rice,gas_transport,80.69,F,TX,Cytogeneticist,0
2/3/19 11:09,fraud_Prohaska-Murray,gas_transport,80.03,F,TX,Building surveyor,0
2/7/19 8:24,"fraud_Schaefer, Maggio and Daugherty",gas_transport,61.75,M,OK,Media buyer,0
2/10/19 12:06,fraud_Hilpert-Conroy,kids_pets,90.83,F,LA,"Surveyor, rural practice",0
1/25/19 6:05,fraud_Cole PLC,grocery_pos,83.46,M,PA,Orthoptist,0
2/3/19 14:17,"fraud_Hoppe, Harris and Bednar",entertainment,70.48,F,NC,Dispensing optician,0
1/1/19 11:05,"fraud_Zieme, Bode and Dooley",gas_transport,59.39,F,PA,Podiatrist,0
1/27/19 4:24,"fraud_Raynor, Reinger and Hagenes",gas_transport,65.03,M,NC,Soil scientist,0
1/18/19 8:20,fraud_Kiehn-Emmerich,grocery_pos,106.67,M,MA,Geoscientist,0
1/8/19 2:42,fraud_Deckow-O'Conner,grocery_pos,160.08,F,WV,Statistician,0
1/1/19 3:21,fraud_Koepp-Witting,grocery_pos,89.7,M,WI,Senior tax professional/tax inspector,0
1/20/19 16:58,"fraud_Hahn, Bahringer and McLaughlin",personal_care,10.97,F,SC,Chiropodist,0
1/5/19 5:38,fraud_Bauch-Raynor,grocery_pos,41.93,M,CA,Magazine features editor,0
1/25/19 10:32,fraud_Brekke and Sons,gas_transport,65.29,F,AL,Politician's assistant,0
1/15/19 17:33,"fraud_Lakin, Ferry and Beatty",food_dining,31.97,F,OR,Colour technologist,0
2/7/19 23:08,fraud_Terry Ltd,home,235.55,F,MD,Regulatory affairs officer,0
2/2/19 20:11,"fraud_Prosacco, Kreiger and Kovacek",home,22.36,M,MT,"Engineer, drilling",0
1/28/19 3:34,fraud_Kuvalis Ltd,gas_transport,59.4,F,MO,Occupational hygienist,0
2/12/19 11:28,fraud_Pacocha-O'Reilly,grocery_pos,154.16,F,OH,Professor Emeritus,0
2/13/19 23:32,fraud_Smith-Stokes,misc_pos,51.02,F,OR,Systems analyst,1
2/3/19 22:22,fraud_Kautzer and Sons,personal_care,7.09,F,MI,Immunologist,0
2/22/19 11:09,fraud_Herman Inc,misc_pos,38.72,M,NJ,Mechanical engineer,0
2/3/19 13:52,"fraud_O'Reilly, Mohr and Purdy",home,16.0,F,NC,"Psychologist, counselling",0
3/1/19 19:05,"fraud_Hoppe, Harris and Bednar",entertainment,2.95,F,SD,"Development worker, international aid",0
1/7/19 17:42,fraud_Conroy-Emard,food_dining,4.92,M,MS,Chartered public finance accountant,0
2/19/19 12:55,fraud_Hermann-Gaylord,misc_pos,9.72,M,NY,Further education lecturer,0
2/20/19 11:20,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,37.52,F,MN,Ceramics designer,0
1/1/19 6:56,fraud_Rempel Inc,shopping_net,87.84,M,NY,Clinical biochemist,0
1/20/19 0:23,"fraud_Raynor, Feest and Miller",gas_transport,17.34,F,ND,Illustrator,1
1/22/19 9:05,fraud_Simonis-Prohaska,misc_pos,8.11,M,GA,"Therapist, occupational",0
1/5/19 18:28,fraud_Deckow-Dare,food_dining,62.68,F,MO,Aeronautical engineer,0
2/4/19 15:37,fraud_O'Hara-Wilderman,food_dining,1.85,M,NJ,"Psychologist, sport and exercise",0
2/10/19 3:34,"fraud_Raynor, Reinger and Hagenes",gas_transport,69.29,M,OH,Facilities manager,0
1/24/19 21:32,fraud_Stamm-Witting,shopping_net,4.24,F,MS,"Education officer, community",0
2/4/19 22:03,fraud_Bednar PLC,kids_pets,53.33,F,OH,Insurance underwriter,0
2/10/19 23:55,fraud_Hackett Group,travel,15.81,M,MA,Artist,0
2/26/19 20:58,fraud_Schoen-Quigley,kids_pets,230.88,F,TX,IT trainer,0
2/19/19 3:51,fraud_Ortiz Group,grocery_net,13.85,F,OH,Hospital doctor,0
1/15/19 21:44,"fraud_Yost, Block and Koepp",misc_pos,33.12,M,MI,Police officer,0
2/4/19 21:37,fraud_Schimmel-Olson,kids_pets,4.17,M,VA,Psychiatrist,0
1/28/19 2:57,"fraud_Huel, Hammes and Witting",grocery_pos,99.73,F,ND,Film/video editor,0
1/26/19 19:56,fraud_Ullrich Ltd,kids_pets,120.32,M,MI,Broadcast presenter,0
1/14/19 5:54,fraud_Strosin-Cruickshank,grocery_pos,125.79,F,IL,Environmental consultant,0
2/3/19 2:28,fraud_Brown PLC,misc_net,5.05,F,OR,Systems analyst,0
2/16/19 14:24,fraud_Daugherty LLC,kids_pets,48.52,M,WI,Occupational hygienist,0
1/18/19 3:55,"fraud_Streich, Hansen and Veum",gas_transport,79.92,M,AL,"Engineer, automotive",0
1/5/19 6:19,fraud_Corwin-Collins,gas_transport,62.27,F,VA,Chief Operating Officer,0
2/19/19 0:30,fraud_Padberg-Welch,grocery_pos,46.4,M,IA,IT trainer,0
2/15/19 17:11,fraud_Powlowski-Weimann,food_dining,60.63,M,PA,Secretary/administrator,0
1/2/19 11:09,"fraud_Jenkins, Hauck and Friesen",gas_transport,62.26,M,IL,Trade mark attorney,0
1/8/19 16:19,"fraud_McDermott, Osinski and Morar",home,96.16,M,IN,Materials engineer,0
2/12/19 23:07,fraud_Abbott-Rogahn,entertainment,148.03,M,NV,Immunologist,0
2/1/19 17:16,fraud_Gerhold LLC,home,32.15,M,NC,"Scientist, research (maths)",0
2/11/19 6:25,fraud_Torp-Labadie,gas_transport,63.96,M,WI,Child psychotherapist,0
1/25/19 14:31,fraud_Fadel-Hilpert,health_fitness,16.84,F,GA,Tax adviser,0
2/2/19 13:17,fraud_Gutmann-Upton,misc_pos,187.47,M,MO,"Engineer, communications",0
1/8/19 22:20,fraud_Fritsch and Sons,health_fitness,6.1,M,NJ,Health promotion specialist,0
1/6/19 21:20,"fraud_Metz, Russel and Metz",kids_pets,54.02,M,OK,Podiatrist,0
2/8/19 22:58,fraud_Cole PLC,grocery_pos,297.76,M,WI,Television/film/video producer,1
2/24/19 17:40,fraud_Nolan-Williamson,kids_pets,28.8,F,KY,"Therapist, sports",0
1/12/19 4:26,fraud_Pfeffer and Sons,shopping_pos,76.67,M,ME,Audiological scientist,0
2/24/19 5:53,fraud_Mayert Group,shopping_pos,7.1,F,TX,Chiropodist,0
1/7/19 0:38,"fraud_Reichert, Shanahan and Hayes",shopping_net,12.72,M,KY,Facilities manager,0
2/25/19 23:39,fraud_Gaylord-Powlowski,home,29.32,M,NC,"Buyer, industrial",0
2/18/19 18:32,fraud_Gottlieb Group,kids_pets,21.84,M,OH,Building control surveyor,0
1/24/19 14:24,fraud_Goldner-Lemke,entertainment,14.39,M,MI,Historic buildings inspector/conservation officer,0
1/6/19 22:12,fraud_Kihn-Fritsch,food_dining,3.88,M,KS,Heritage manager,0
2/26/19 5:45,fraud_Corwin-Collins,gas_transport,51.98,F,NY,Colour technologist,0
1/31/19 20:40,fraud_Christiansen-Gusikowski,misc_pos,56.01,F,NY,Comptroller,0
1/20/19 23:49,"fraud_Langworth, Boehm and Gulgowski",shopping_net,994.37,F,ND,Illustrator,1
1/24/19 14:30,fraud_Erdman-Ebert,personal_care,18.28,F,WY,Information systems manager,0
2/5/19 19:20,fraud_Kuhn LLC,shopping_pos,160.57,F,SC,"Sales professional, IT",0
1/12/19 15:23,fraud_Kuhn Group,food_dining,3.6,F,MS,Curator,0
2/15/19 14:42,fraud_Bartoletti and Sons,personal_care,6.78,M,AL,Aid worker,0
1/3/19 19:05,fraud_Maggio-Fahey,misc_pos,475.38,F,HI,"Scientist, research (maths)",0
1/13/19 5:59,fraud_Ledner-Pfannerstill,gas_transport,67.7,M,PA,Management consultant,0
2/24/19 16:09,fraud_Kris-Kertzmann,travel,503.3,M,WI,Television/film/video producer,0
2/16/19 17:45,"fraud_McDermott, Osinski and Morar",home,95.78,M,MI,Historic buildings inspector/conservation officer,0
2/12/19 23:31,"fraud_McDermott, Osinski and Morar",home,118.55,M,MD,Press photographer,0
2/2/19 0:27,fraud_Morissette PLC,shopping_pos,2.4,F,FL,Art gallery manager,0
1/24/19 20:59,fraud_Kerluke-Abshire,shopping_net,6.63,F,NE,"Surveyor, mining",0
2/17/19 19:15,fraud_Emmerich-Rau,personal_care,38.17,F,OH,Press photographer,0
2/11/19 17:01,"fraud_Greenfelder, Bartoletti and Davis",misc_net,306.21,F,AL,Materials engineer,0
1/21/19 18:57,fraud_Cormier LLC,health_fitness,70.5,M,WI,Arts development officer,0
1/28/19 23:48,"fraud_Reichert, Huels and Hoppe",shopping_net,1037.0,M,CA,Comptroller,1
2/20/19 12:49,fraud_Conroy Ltd,shopping_pos,1.84,F,VA,"Teacher, English as a foreign language",0
2/28/19 2:11,fraud_Friesen-Stamm,gas_transport,58.54,M,IN,Retail banker,0
1/6/19 4:18,fraud_Hudson-Ratke,grocery_pos,207.93,F,AZ,Petroleum engineer,0
1/13/19 13:35,"fraud_Bins, Balistreri and Beatty",shopping_pos,1.69,F,WY,Public librarian,0
1/27/19 3:57,"fraud_Towne, Greenholt and Koepp",shopping_net,94.67,M,NY,Toxicologist,0
2/3/19 13:23,fraud_Mohr Inc,shopping_pos,5.87,F,WI,Risk analyst,0
2/6/19 21:27,"fraud_Bahringer, Schoen and Corkery",shopping_pos,3.95,F,MO,Tax inspector,0
1/31/19 19:52,fraud_Yost-Rogahn,personal_care,44.61,M,MS,"Librarian, academic",0
1/8/19 0:27,"fraud_Morissette, Weber and Wiegand",grocery_net,68.94,M,IA,Interior and spatial designer,0
2/15/19 18:15,fraud_Pacocha-Bauch,shopping_pos,5.05,M,AL,Curator,0
1/6/19 7:47,"fraud_Labadie, Treutel and Bode",shopping_net,104.91,M,NC,Hospital doctor,0
1/1/19 7:22,fraud_Schamberger-O'Keefe,grocery_pos,205.76,F,MO,Counsellor,0
2/9/19 4:36,"fraud_Osinski, Ledner and Leuschke",grocery_pos,109.76,M,MO,"Engineer, agricultural",0
1/14/19 14:10,fraud_Padberg-Sauer,home,38.94,M,MI,Historic buildings inspector/conservation officer,0
2/8/19 23:56,fraud_Wiza LLC,misc_pos,7.72,M,WI,Television/film/video producer,1
1/20/19 6:21,fraud_Bogisich-Homenick,misc_net,9.42,F,HI,"Scientist, research (maths)",0
1/19/19 1:12,"fraud_Lockman, West and Runte",grocery_pos,343.75,F,SC,"Sales professional, IT",1
2/17/19 0:57,fraud_Pfeffer and Sons,shopping_pos,3.51,F,AL,Exercise physiologist,0
2/13/19 17:41,fraud_O'Connell-Ullrich,home,60.59,F,CO,Museum/gallery exhibitions officer,0
1/20/19 22:18,fraud_Hammes-Beatty,kids_pets,43.84,F,SC,"Sales professional, IT",0
2/7/19 0:00,"fraud_Goldner, Kovacek and Abbott",grocery_pos,206.92,F,WA,Osteopath,0
1/7/19 17:57,fraud_Dietrich-Fadel,health_fitness,21.96,M,IA,IT trainer,0
2/18/19 12:35,fraud_Abbott-Rogahn,entertainment,36.73,F,MO,Production manager,0
1/20/19 23:52,fraud_Erdman-Ebert,personal_care,12.9,F,PA,Structural engineer,0
1/18/19 7:42,fraud_Paucek-Wiza,grocery_net,66.84,M,MO,Land/geomatics surveyor,0
2/20/19 3:07,"fraud_Little, Gutmann and Lynch",shopping_net,25.24,M,TX,Archaeologist,0
1/19/19 19:26,fraud_Sawayn PLC,shopping_pos,135.77,M,SD,"Designer, industrial/product",0
2/5/19 20:49,fraud_Kerluke-Abshire,shopping_net,57.42,F,AR,"Scientist, audiological",0
2/3/19 5:06,fraud_Jaskolski-Vandervort,misc_net,141.64,M,AL,"Librarian, academic",0
2/4/19 0:57,fraud_Kilback LLC,grocery_pos,103.23,M,VA,"Geologist, engineering",0
2/19/19 20:19,"fraud_Boehm, Predovic and Reinger",misc_pos,6.39,M,AL,Radio broadcast assistant,0
1/12/19 17:44,fraud_Lynch-Mohr,travel,8.3,F,ND,"Designer, ceramics/pottery",0
1/15/19 20:22,"fraud_Konopelski, Schneider and Hartmann",food_dining,14.2,F,MO,Electronics engineer,0
1/21/19 22:27,fraud_Pacocha-Bauch,shopping_pos,797.87,F,OH,Hospital doctor,1
2/18/19 11:15,fraud_Macejkovic-Lesch,shopping_pos,77.51,M,PA,Public affairs consultant,0
2/19/19 23:29,"fraud_Kunze, Larkin and Mayert",travel,452.41,M,NY,Toxicologist,0
1/28/19 2:16,fraud_Kilback LLC,grocery_pos,295.07,M,CA,Comptroller,1
2/3/19 17:31,"fraud_Walter, Hettinger and Kessler",personal_care,9.16,M,PA,Public relations account executive,0
2/26/19 20:17,fraud_Schoen Ltd,kids_pets,72.91,M,MI,Police officer,0
1/5/19 13:11,fraud_Medhurst Inc,home,22.85,F,OK,Amenity horticulturist,0
2/13/19 13:31,fraud_Kassulke PLC,shopping_net,85.51,M,AL,Television production assistant,0
1/28/19 23:44,fraud_Kemmer-Buckridge,misc_pos,9.52,M,NH,Surgeon,0
1/17/19 23:44,fraud_Streich Ltd,home,22.21,F,NY,Database administrator,0
1/8/19 6:47,fraud_Wuckert-Walter,grocery_net,53.6,F,IA,Engineering geologist,0
1/27/19 1:26,fraud_Dooley Inc,shopping_pos,4.41,F,NY,"Designer, textile",0
3/2/19 17:34,fraud_Labadie LLC,personal_care,130.83,M,IA,Agricultural consultant,0
2/10/19 17:18,fraud_Block-Hauck,travel,5.87,F,GA,Phytotherapist,0
2/18/19 22:36,fraud_Friesen Ltd,health_fitness,189.87,F,TX,Systems developer,0
2/2/19 9:07,"fraud_Connelly, Reichert and Fritsch",gas_transport,70.5,M,IL,"Development worker, community",0
1/18/19 19:19,fraud_Greenholt Ltd,health_fitness,13.4,F,UT,"Sales professional, IT",0
1/8/19 23:27,fraud_Medhurst Inc,home,55.02,F,AL,Politician's assistant,0
1/31/19 2:16,fraud_Huels-Hahn,gas_transport,12.41,F,PA,Early years teacher,1
1/21/19 4:15,fraud_Sporer Inc,gas_transport,60.17,F,ND,Visual merchandiser,0
2/12/19 21:59,fraud_Deckow-Dare,food_dining,8.39,M,NM,Naval architect,0
1/14/19 2:44,fraud_Kuphal-Toy,food_dining,48.35,M,AL,"Engineer, automotive",0
2/18/19 15:38,fraud_Boyer PLC,shopping_net,234.0,F,CO,Water engineer,0
3/2/19 8:04,fraud_Kutch LLC,gas_transport,61.57,M,PA,Nutritional therapist,0
1/22/19 22:56,fraud_Erdman-Durgan,health_fitness,74.65,M,KY,"Psychologist, forensic",0
1/5/19 23:02,fraud_Terry-Huel,shopping_net,42.0,F,TX,Systems developer,0
1/22/19 22:13,fraud_Hammes-Beatty,kids_pets,9.74,M,IL,Audiological scientist,0
2/28/19 1:21,"fraud_Greenholt, Jacobi and Gleason",gas_transport,16.6,M,WV,Special effects artist,1
2/15/19 6:24,fraud_Goyette Inc,shopping_net,100.98,M,GA,Claims inspector/assessor,0
1/28/19 20:27,fraud_Kub-Heaney,health_fitness,45.55,M,LA,"Psychologist, forensic",0
2/19/19 2:03,"fraud_Swift, Bradtke and Marquardt",grocery_net,56.48,M,MN,Chemical engineer,0
1/7/19 5:45,fraud_Deckow-O'Conner,grocery_pos,178.81,F,LA,"Designer, furniture",0
1/12/19 17:38,"fraud_Larkin, Stracke and Greenfelder",entertainment,78.79,M,MT,Further education lecturer,0
2/3/19 18:53,"fraud_Kerluke, Kertzmann and Wiza",misc_net,97.31,M,NY,Chartered accountant,0
3/2/19 16:13,fraud_Schimmel-Olson,kids_pets,104.01,F,NJ,Leisure centre manager,0
1/19/19 16:08,fraud_Hilpert-Conroy,kids_pets,12.9,F,AR,"Lecturer, further education",0
2/16/19 7:46,"fraud_Heller, Gutmann and Zieme",grocery_pos,111.38,M,WI,Public relations officer,0
2/1/19 15:07,fraud_Pacocha-Weissnat,kids_pets,42.12,F,MO,Occupational hygienist,0
2/10/19 2:26,"fraud_Stokes, Christiansen and Sipes",grocery_net,34.88,M,CA,"Editor, magazine features",0
1/7/19 18:58,"fraud_Armstrong, Walter and Gottlieb",food_dining,3.67,M,OH,Facilities manager,0
1/15/19 20:06,fraud_Feil-Morar,health_fitness,24.93,F,PA,Mining engineer,0
1/3/19 2:27,fraud_Ortiz Group,grocery_net,29.38,F,AL,Politician's assistant,0
2/25/19 1:54,"fraud_Stroman, Hudson and Erdman",gas_transport,51.39,F,KS,Secondary school teacher,0
3/1/19 8:29,"fraud_Towne, Greenholt and Koepp",shopping_net,96.04,M,OK,Podiatrist,0
1/27/19 19:15,fraud_Reichel Inc,entertainment,79.04,F,TX,Sports development officer,0
3/1/19 20:55,"fraud_Cole, Hills and Jewess",home,26.84,F,AR,"Engineer, control and instrumentation",0
1/13/19 13:10,"fraud_Nienow, Barrows and Romaguera",personal_care,8.1,M,NH,"Scientist, research (medical)",0
1/31/19 16:55,"fraud_Daugherty, Pouros and Beahan",shopping_pos,77.03,F,MI,Geophysicist/field seismologist,0
1/21/19 19:22,fraud_Howe PLC,entertainment,57.23,F,TX,Warden/ranger,0
1/6/19 23:22,fraud_Howe PLC,entertainment,258.95,M,ME,"Engineer, electronics",0
2/13/19 12:48,"fraud_Romaguera, Wehner and Tromp",kids_pets,36.21,F,IL,Landscape architect,0
2/7/19 0:48,fraud_Kuhic LLC,shopping_net,2.28,M,AR,"Designer, ceramics/pottery",0
2/10/19 22:35,"fraud_Langworth, Boehm and Gulgowski",shopping_net,985.29,M,NY,Broadcast presenter,1
2/4/19 18:55,fraud_Kilback and Sons,entertainment,53.66,M,PA,Nutritional therapist,0
2/3/19 10:02,fraud_Cummerata-Jones,gas_transport,83.79,M,PA,Nutritional therapist,0
2/28/19 11:41,"fraud_Huel, Hammes and Witting",grocery_pos,80.3,M,CA,Chemical engineer,0
1/15/19 0:31,fraud_Pagac LLC,shopping_pos,727.13,F,NY,"Research officer, trade union",1
1/28/19 14:35,fraud_Berge-Hills,kids_pets,89.93,F,AZ,Contractor,0
2/3/19 23:11,fraud_Wilkinson PLC,kids_pets,105.14,M,SC,Mechanical engineer,0
2/24/19 1:39,fraud_Parisian and Sons,gas_transport,84.28,F,NC,English as a second language teacher,0
1/30/19 22:03,fraud_Leannon-Nikolaus,travel,8.84,F,NC,Armed forces technical officer,1
2/17/19 10:37,"fraud_Baumbach, Feeney and Morar",shopping_net,80.39,M,OK,Podiatrist,0
2/21/19 20:11,fraud_McGlynn-Jaskolski,misc_pos,5.2,F,IL,"Restaurant manager, fast food",0
2/18/19 7:38,fraud_Harber Inc,gas_transport,78.54,F,MN,Economist,0
1/14/19 20:18,fraud_Barrows PLC,shopping_pos,5.31,F,ME,Financial trader,0
1/6/19 13:46,fraud_Crona and Sons,kids_pets,61.2,F,MS,Fine artist,0
2/2/19 4:14,fraud_Ledner-Pfannerstill,gas_transport,53.81,F,NE,"Nurse, children's",0
2/12/19 23:05,"fraud_Kling, Howe and Schneider",home,42.11,M,MA,Geoscientist,0
2/19/19 3:37,fraud_Herzog Ltd,misc_pos,76.19,M,TX,"Doctor, general practice",0
2/12/19 18:33,fraud_Champlin-Casper,home,1.73,M,NY,Lexicographer,0
1/23/19 8:51,"fraud_Stokes, Christiansen and Sipes",grocery_net,50.68,F,NC,Dispensing optician,0
1/3/19 23:09,fraud_Morissette PLC,shopping_pos,821.96,M,NC,Soil scientist,1
2/25/19 23:59,fraud_McGlynn-Heathcote,misc_net,803.49,F,NY,Comptroller,1
1/22/19 15:10,fraud_Adams-Barrows,health_fitness,72.93,M,NH,Naval architect,0
2/9/19 16:20,fraud_Treutel-King,travel,2.85,F,AL,"Surveyor, land/geomatics",0
1/21/19 17:23,fraud_Renner Ltd,home,75.7,F,OK,Amenity horticulturist,0
1/1/19 19:56,"fraud_Windler, Goodwin and Kovacek",home,22.22,F,IL,"Scientist, research (physical sciences)",0
2/2/19 20:42,fraud_Hilpert-Conroy,kids_pets,78.97,M,AZ,"Geologist, engineering",0
1/12/19 23:51,"fraud_Lehner, Mosciski and King",misc_net,741.88,M,NY,Glass blower/designer,1
1/29/19 22:52,"fraud_Hartmann, Rowe and Hermann",travel,3.68,M,VA,"Scientist, biomedical",0
2/21/19 13:12,fraud_Bode-Schuster,kids_pets,82.34,M,NY,Travel agency manager,0
1/22/19 7:11,fraud_Goodwin-Nitzsche,grocery_pos,83.64,F,OH,Press photographer,0
2/25/19 9:14,fraud_Corwin-Gorczany,misc_net,4.35,M,ID,Cartographer,0
2/16/19 9:38,"fraud_Reilly, Heaney and Cole",gas_transport,39.99,F,MO,Investment analyst,0
1/7/19 16:33,fraud_Beier LLC,entertainment,84.01,M,OH,Accounting technician,0
2/10/19 23:38,fraud_Zulauf LLC,personal_care,56.13,F,NE,Telecommunications researcher,0
2/22/19 11:17,fraud_Koepp-Parker,grocery_pos,175.85,F,TX,Phytotherapist,0
2/7/19 23:17,"fraud_Rodriguez, Yost and Jenkins",misc_net,768.0,F,OR,"Engineer, site",1
1/18/19 18:56,fraud_Fritsch and Sons,health_fitness,66.75,F,WA,Public house manager,0
